timestamp,core_node_cpu,core_node_memory,core_node_tx,core_node_rx,core_node_latency,core_node_jitter,core_node_cost,mec_node_cpu,mec_node_memory,mec_node_tx,mec_node_rx,mec_node_latency,mec_node_jitter,mec_node_cost,kube_app_server_cpu,kube_app_server_memory,kube_app_server_tx,kube_app_server_rx,kube_app_server_latency,kube_app_server_jitter,kube_app_server_cost,ue1_cqi,ue1_dl_bitrate,ue1_dl_mcs,ue1_epre,ue1_pusch_snr,ue1_ul_bitrate,ue1_ul_mcs,ue1_ul_path_loss,ue2_cqi,ue2_dl_bitrate,ue2_dl_mcs,ue2_epre,ue2_pusch_snr,ue2_ul_bitrate,ue2_ul_mcs,ue2_ul_path_loss,ue3_cqi,ue3_dl_bitrate,ue3_dl_mcs,ue3_epre,ue3_pusch_snr,ue3_ul_bitrate,ue3_ul_mcs,ue3_ul_path_loss
1761121999.399096,19.189477544760976,34.65869485760395,24586.536858600342,2184.776447837829,60.81,17.93,4.0,19.949999999998916,50.33247603646396,19142.933333333334,13954.4,67.32,22.71,4.0,24.483854479187958,80.5531959759608,15920.261350756718,108994.73298219882,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122004.642242,21.23413187618665,34.589389251838995,25196.548162462932,6090.427481424716,60.81,17.93,4.0,19.949999999998916,50.33247603646396,19142.933333333334,13954.4,65.95,13.22,4.0,25.072141696242007,80.63814084137192,21471.75694052871,537310.2922153305,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122010.178563,21.234131876186638,34.589389251838995,25196.548162462932,6090.427481424716,68.64,18.58,4.0,19.949999999998916,50.33247603646396,19142.933333333334,13954.4,65.95,13.22,4.0,25.072141696242007,80.63814084137192,21471.75694052871,537310.2922153305,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122015.537737,21.23413187618665,34.589389251838995,25196.548162462932,6090.427481424716,68.64,18.58,4.0,22.310358618851758,49.90521996328143,19268.630849220106,11276.36315157979,60.38,12.4,4.0,25.072141696242007,80.63814084137192,21471.75694052871,537310.2922153305,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122021.074677,21.23413187618665,34.589389251838995,25196.548162462932,6090.427481424716,69.13,18.46,4.0,22.310358618851758,49.90521996328143,19268.630849220106,11276.36315157979,60.38,12.4,4.0,25.072141696242007,80.63814084137192,21471.75694052871,537310.2922153305,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122026.309676,21.23413187618665,34.589389251838995,25196.548162462932,6090.427481424716,69.13,18.46,4.0,22.310358618851758,49.90521996328143,19268.630849220106,11276.36315157979,66.48,16.18,4.0,25.072141696242007,80.63814084137192,21471.75694052871,537310.2922153305,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122031.500606,21.23413187618665,34.589389251838995,25196.548162462932,6090.427481424716,68.5,30.35,4.0,22.310358618851758,49.90521996328143,19268.630849220106,11276.36315157979,66.48,16.18,4.0,25.072141696242007,80.63814084137192,21471.75694052871,537310.2922153305,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122036.774305,18.931536999367324,34.4411910977249,25691.132824223834,16308.93387134425,68.5,30.35,4.0,22.310358618851758,49.90521996328143,19268.630849220106,11276.36315157979,64.27,34.58,4.0,25.686464998380643,78.83281378374669,18642.457539110917,126007.97293223008,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122042.008724,18.931536999367324,34.4411910977249,25691.132824223834,16308.93387134425,68.92,29.67,4.0,22.310358618851758,49.90521996328143,19268.630849220106,11276.36315157979,64.27,34.58,4.0,25.686464998380643,78.83281378374669,18642.457539110917,126007.97293223008,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122047.202756,18.931536999367324,34.4411910977249,25691.132824223834,16308.933871344248,68.92,29.67,4.0,20.033333333334063,50.446052953497116,20850.13333333333,41467.46666666667,58.64,13.8,4.0,25.686464998380643,78.83281378374669,18642.457539110917,126007.97293223008,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122052.426386,18.931536999367324,34.4411910977249,25691.132824223834,16308.93387134425,59.19,18.49,4.0,20.033333333334063,50.446052953497116,20850.13333333333,41467.46666666667,58.64,13.8,4.0,25.686464998380643,78.83281378374669,18642.457539110917,126007.97293223008,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122058.043071,18.931536999367346,34.4411910977249,25691.132824223834,16308.93387134425,59.19,18.49,4.0,20.033333333334063,50.446052953497116,20850.13333333333,41467.46666666667,73.62,43.18,4.0,25.686464998380643,78.83281378374669,18642.457539110917,126007.97293223008,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122063.323568,18.931536999367324,34.4411910977249,25691.132824223834,16308.93387134425,66.54,19.69,4.0,20.033333333334063,50.446052953497116,20850.13333333333,41467.46666666667,73.62,43.18,4.0,23.166666666667073,81.3829501530798,19501.866666666665,542389.0666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122068.801201,19.25833333333306,34.14868948492153,25134.4,10469.333333333336,66.54,19.69,4.0,20.033333333334063,50.446052953497116,20850.13333333333,41467.46666666667,56.61,13.41,4.0,23.166666666667073,81.3829501530798,19501.866666666665,542389.0666666668,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122074.030011,19.25833333333306,34.14868948492153,25134.4,10469.333333333334,59.88,21.42,4.0,20.033333333334063,50.446052953497116,20850.13333333333,41467.46666666667,56.61,13.41,4.0,23.166666666667073,81.3829501530798,19501.866666666672,542389.0666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122079.274683,19.25833333333306,34.14868948492153,25134.4,10469.333333333334,59.88,21.42,4.0,20.55607414321782,50.22049038972198,19203.093745832775,10899.319909321242,57.22,9.31,4.0,23.166666666667073,81.3829501530798,19501.866666666665,542389.0666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122084.583487,19.25833333333306,34.14868948492153,25134.4,10469.333333333334,49.9,8.97,4.0,20.55607414321782,50.22049038972198,19203.093745832775,10899.319909321242,92.59,35.62,4.0,23.166666666667073,81.3829501530798,19501.866666666665,542389.0666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122089.808855,19.25833333333306,34.14868948492153,25134.4,10469.333333333334,49.9,8.97,4.0,20.55607414321782,50.22049038972198,19203.093745832775,10899.319909321242,92.59,35.62,4.0,23.166666666667073,81.3829501530798,19501.866666666665,542389.0666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122095.102682,19.391666666665515,34.38706481771827,24609.866666666665,3404.5333333333333,59.86,9.37,4.0,20.55607414321782,50.22049038972198,19203.093745832775,10899.319909321242,70.47,26.31,4.0,23.022222222222005,79.86388928123117,17740.533333333333,112556.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122100.410085,19.391666666665515,34.38706481771827,24609.866666666665,3404.5333333333333,59.86,9.37,4.0,20.55607414321782,50.22049038972198,19203.093745832775,10899.319909321242,70.47,26.31,4.0,23.022222222222005,79.86388928123117,17740.533333333333,112556.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122105.742956,19.391666666665515,34.38706481771827,24609.866666666665,3404.5333333333333,86.09,32.76,4.0,22.21666666666654,50.29866154277633,21153.866666666672,28159.733333333334,82.77,31.37,4.0,23.022222222222005,79.86388928123117,17740.533333333333,112556.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122110.9754,19.391666666665515,34.38706481771827,24609.866666666665,3404.5333333333333,86.09,32.76,4.0,22.21666666666654,50.29866154277633,21153.866666666665,28159.733333333337,82.77,31.37,4.0,23.022222222222005,79.86388928123117,17740.533333333333,112556.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122116.31093,19.391666666665515,34.38706481771827,24609.866666666665,3404.5333333333333,54.57,8.39,4.0,22.216666666666526,50.29866154277633,21153.866666666665,28159.733333333334,66.0,12.1,4.0,23.022222222222005,79.86388928123117,17740.533333333333,112556.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122190.786368,19.34246940748912,34.581000677077824,25235.30392451069,7086.926077823347,71.46,29.64,4.0,20.606080810776113,50.18548244331597,19456.46086144819,14340.045339378583,68.25,23.89,4.0,24.23937360179019,80.23987475108369,10718.389261744964,530321.8791946308,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122196.290849,19.34246940748912,34.581000677077824,25235.303924510685,7086.9260778233465,58.22,16.83,4.0,20.69999999999861,50.074292431719584,19639.733333333334,12354.933333333332,68.25,23.89,4.0,24.239373601790213,80.23987475108369,10718.389261744964,530321.8791946308,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122201.596472,19.34246940748912,34.581000677077824,25235.303924510685,7086.9260778233465,58.22,16.83,4.0,20.69999999999861,50.074292431719584,19639.733333333334,12354.933333333332,62.85,20.14,4.0,24.239373601790213,80.23987475108369,10718.389261744964,530321.8791946308,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122206.886318,19.34246940748912,34.581000677077824,25235.303924510685,7086.9260778233465,62.38,20.13,4.0,20.69999999999861,50.074292431719584,19639.733333333334,12354.933333333332,62.85,20.14,4.0,24.239373601790213,80.23987475108369,10718.389261744964,530321.8791946308,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122212.144387,19.34246940748912,34.581000677077824,25235.303924510685,7086.9260778233465,62.38,20.13,4.0,20.69999999999861,50.074292431719584,19639.733333333334,12354.933333333332,75.5,28.78,4.0,26.537098154260242,79.58279538234142,14280.62806280628,107156.84901823517,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122217.393578,19.63333333333329,34.45736906333575,24672.266666666666,2662.6666666666665,62.6,19.2,4.0,20.69999999999861,50.074292431719584,19639.733333333334,12354.933333333332,75.5,28.78,4.0,26.537098154260242,79.58279538234142,14280.62806280628,107156.84901823515,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122222.676631,19.63333333333329,34.45736906333575,24672.266666666666,2662.6666666666665,62.6,19.2,4.0,20.69999999999861,50.074292431719584,19639.733333333334,12354.933333333332,68.43,11.42,4.0,26.537098154260242,79.58279538234142,14280.628062806283,107156.84901823515,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122227.995024,19.63333333333329,34.45736906333575,24672.26666666667,2662.6666666666665,76.34,27.14,4.0,20.35000000000006,50.79255205940212,19053.6,13979.466666666667,68.43,11.42,4.0,26.537098154260242,79.58279538234142,14280.62806280628,107156.84901823515,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122233.284935,19.63333333333329,34.45736906333575,24672.266666666666,2662.6666666666665,76.34,27.14,4.0,20.35000000000006,50.79255205940212,19053.6,13979.466666666667,67.44,12.8,4.0,26.537098154260242,79.58279538234142,14280.62806280628,107156.84901823515,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122238.794144,19.63333333333329,34.45736906333575,24672.266666666666,2662.6666666666665,71.58,37.11,4.0,20.35000000000006,50.79255205940212,19053.6,13979.466666666667,67.44,12.8,4.0,26.537098154260242,79.58279538234142,14280.62806280628,107156.84901823515,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122243.998193,19.63333333333329,34.45736906333575,24672.266666666666,2662.6666666666665,71.58,37.11,4.0,20.35000000000006,50.79255205940212,19053.6,13979.466666666667,66.09,19.77,4.0,25.066666666666592,81.79295335591898,21748.533333333333,539556.2666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122249.422377,19.477403012931333,34.003187658409246,24823.62351686442,5497.933608852153,57.91,11.22,4.0,20.35000000000006,50.79255205940212,19053.6,13979.466666666667,66.09,19.77,4.0,25.066666666666606,81.79295335591898,21748.533333333333,539556.2666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122254.766539,19.477403012931333,34.003187658409246,24823.62351686442,5497.933608852153,57.91,11.22,4.0,23.033333333332855,50.72949797411401,19142.4,10760.8,65.7,23.49,4.0,25.066666666666592,81.79295335591898,21748.533333333333,539556.2666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122260.15493,19.477403012931333,34.003187658409246,24823.62351686442,5497.933608852153,60.49,11.55,4.0,23.033333333332855,50.72949797411401,19142.4,10760.8,65.7,23.49,4.0,25.066666666666606,81.79295335591898,21748.533333333333,539556.2666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122265.414408,19.477403012931333,34.003187658409246,24823.62351686442,5497.933608852153,60.49,11.55,4.0,23.033333333332855,50.72949797411401,19142.4,10760.8,63.35,19.04,4.0,25.066666666666606,81.79295335591898,21748.533333333333,539556.2666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122270.735393,19.477403012931333,34.003187658409246,24823.62351686442,5497.933608852153,59.15,15.92,4.0,23.033333333332855,50.72949797411401,19142.4,10760.8,63.35,19.04,4.0,25.066666666666606,81.79295335591898,21748.533333333333,539556.2666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122276.004929,18.302886859124143,34.00927936150963,24701.380092006137,2201.2134142276154,59.15,15.92,4.0,23.033333333332855,50.72949797411401,19142.4,10760.8,56.33,7.02,4.0,29.926893762637363,80.5514055689615,17643.89040730618,111460.56929538031,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122281.251347,18.302886859124143,34.00927936150963,24701.380092006137,2201.2134142276154,63.02,17.42,4.0,23.033333333332855,50.72949797411401,19142.4,10760.8,56.33,7.02,4.0,29.926893762637363,80.5514055689615,17643.89040730618,111460.56929538031,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122286.782349,18.302886859124143,34.00927936150963,24701.380092006137,2201.2134142276154,63.02,17.42,4.0,20.800000000000793,50.04366047861432,20672.8,26956.533333333333,56.88,15.45,4.0,29.926893762637363,80.5514055689615,17643.89040730618,111460.56929538031,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122292.137915,18.302886859124143,34.00927936150963,24701.380092006137,2201.2134142276154,77.85,33.39,4.0,20.800000000000793,50.04366047861432,20672.8,26956.53333333334,58.04,14.23,4.0,29.926893762637363,80.5514055689615,17643.89040730618,111460.56929538031,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122297.322997,18.302886859124143,34.00927936150963,24701.380092006137,2201.2134142276154,77.85,33.39,4.0,20.800000000000793,50.04366047861432,20672.8,26956.533333333333,58.04,14.23,4.0,29.926893762637363,80.5514055689615,17643.89040730618,111460.56929538031,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122302.599431,18.302886859124143,34.00927936150963,24701.380092006137,2201.2134142276154,55.53,9.9,4.0,20.800000000000793,50.04366047861432,20672.8,26956.533333333333,69.64,16.21,4.0,24.772762628620384,80.22953017730998,16450.16334422295,112718.98126541771,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
