timestamp,core_node_cpu,core_node_memory,core_node_tx,core_node_rx,core_node_latency,core_node_cost,mec_node_cpu,mec_node_memory,mec_node_tx,mec_node_rx,mec_node_latency,mec_node_cost,kube_app_server_cpu,kube_app_server_memory,kube_app_server_tx,kube_app_server_rx,kube_app_server_latency,kube_app_server_cost,ue_count,ue_ids,avg_cqi,avg_dl_bitrate,avg_ul_bitrate,avg_dl_mcs,avg_ul_mcs,avg_epre,avg_pusch_snr,avg_ul_path_loss
1760530599.473022,19.71338110314975,35.34166465274296,341263.9226795534,308014.79753374436,1.0,4,20.833333333333336,47.678833917130625,15828.8,1225.6,1.0,4,18.344444444445696,63.94769613947696,14985.066666666666,109575.2,1.0,4,1,1,14.0,272942.0,30076.0,23.4,16.3,-90.8,25.7,71.3
1760530604.786992,19.71338110314975,35.34166465274296,341263.9226795534,308014.79753374436,1.0,4,20.833333333333336,47.678833917130625,15828.8,1225.6,1.0,4,18.344444444445696,63.94769613947696,14985.066666666666,109575.2,1.0,4,2,"1,2",8.5,8176.0,7951.0,19.15,0.0,-105.8,5.449999999999999,64.1
1760530611.653505,21.850518385172244,34.80110090057342,138740.54072073873,111941.59415941594,1.0,4,20.833333333333336,47.678833917130625,15828.8,1225.6,1.0,4,19.988888888888642,65.34202809750974,15926.133333333333,114244,1.0,4,1,1,15.0,3640.0,0.0,26.4,0.0,-117.3,-6.0,64.6
1760530617.152794,21.850518385172244,34.80110090057342,138740.54072073873,111941.59415941594,1.0,4,23.175650898422937,47.77689594882475,16368.303497016368,8895.556222288895,1.0,4,19.988888888888628,65.34202809750974,15926.133333333333,114244,1.0,4,0,,0,0,0,0,0,0,0,0
1760530623.148966,21.850518385172244,34.80110090057342,138740.54072073873,111941.59415941594,1.0,4,23.175650898422937,47.77689594882475,16368.303497016368,8895.556222288895,1.0,4,19.988888888888642,65.34202809750974,15926.133333333333,114244,1.0,4,0,,0,0,0,0,0,0,0,0
1760530628.814021,21.850518385172244,34.80110090057342,138740.54072073873,111941.59415941594,1.0,4,23.175650898422937,47.77689594882475,16368.303497016368,8895.556222288895,1.0,4,19.988888888888642,65.34202809750974,15926.133333333333,114244,1.0,4,1,1,15.0,3642.0,0.0,24.5,0.0,-96.0,18.5,77.7
1760530634.543031,21.850518385172244,34.80110090057342,138740.54072073873,111941.59415941594,1.0,4,23.175650898422937,47.77689594882475,16368.303497016368,8895.556222288895,1.0,4,19.988888888888642,65.34202809750974,15926.133333333333,114244,1.0,4,1,1,11.0,2306.0,0.0,15.8,0.0,-96.0,18.5,77.7
1760530640.436196,21.424999999999272,34.7903155901662,70682.93333333333,53121.06666666668,1.0,4,23.175650898422937,47.77689594882475,16368.303497016368,8895.556222288895,1.0,4,19.988888888888642,65.34202809750974,15926.133333333333,114244,1.0,4,0,,0,0,0,0,0,0,0,0
1760530646.132088,21.424999999999272,34.7903155901662,70682.93333333333,53121.066666666666,1.0,4,0,0,0,0,0,0,18.65555555555652,65.525843581776,17391.733333333334,121602.13333333333,1.0,4,0,,0,0,0,0,0,0,0,0
1760530651.581039,21.424999999999272,34.7903155901662,70682.93333333333,53121.066666666666,1.0,4,21.93333333333461,47.990722894202406,16219.199999999999,3789.0666666666675,1.0,4,18.65555555555652,65.525843581776,17391.733333333334,121602.13333333333,1.0,4,1,1,13.0,138.0,19.0,24.1,15.3,-96.1,18.4,66.7
