timestamp,core_node_cpu,core_node_memory,core_node_tx,core_node_rx,core_node_latency,core_node_jitter,core_node_cost,mec_node_cpu,mec_node_memory,mec_node_tx,mec_node_rx,mec_node_latency,mec_node_jitter,mec_node_cost,kube_app_server_cpu,kube_app_server_memory,kube_app_server_tx,kube_app_server_rx,kube_app_server_latency,kube_app_server_jitter,kube_app_server_cost,ue1_cqi,ue1_dl_bitrate,ue1_dl_mcs,ue1_epre,ue1_pusch_snr,ue1_ul_bitrate,ue1_ul_mcs,ue1_ul_path_loss,ue1_dl_tx,ue1_ul_tx,ue1_dl_err,ue1_ul_err,ue1_dl_retx,ue1_ul_retx,ue1_ul_phr,ue1_ul_rank,ue1_ul_n_layer,ue1_turbo_decoder_min,ue1_turbo_decoder_avg,ue1_turbo_decoder_max,ue2_cqi,ue2_dl_bitrate,ue2_dl_mcs,ue2_epre,ue2_pusch_snr,ue2_ul_bitrate,ue2_ul_mcs,ue2_ul_path_loss,ue2_dl_tx,ue2_ul_tx,ue2_dl_err,ue2_ul_err,ue2_dl_retx,ue2_ul_retx,ue2_ul_phr,ue2_ul_rank,ue2_ul_n_layer,ue2_turbo_decoder_min,ue2_turbo_decoder_avg,ue2_turbo_decoder_max,ue3_cqi,ue3_dl_bitrate,ue3_dl_mcs,ue3_epre,ue3_pusch_snr,ue3_ul_bitrate,ue3_ul_mcs,ue3_ul_path_loss,ue3_dl_tx,ue3_ul_tx,ue3_dl_err,ue3_ul_err,ue3_dl_retx,ue3_ul_retx,ue3_ul_phr,ue3_ul_rank,ue3_ul_n_layer,ue3_turbo_decoder_min,ue3_turbo_decoder_avg,ue3_turbo_decoder_max
1762120810.21437,25.383333333350798,45.463878197894466,1011112.0,965444.2666666666,90.65,55.7,4.0,23.016666666711295,53.32943472111993,19959.466666666667,24274.4,70.14,26.1,4.0,22.755555555534855,61.56684796231385,29540.8,447615.73333333334,0.0,0.0,4.0,15,1370887,26.9,-109.1,7.9,42470,4.5,69.3,115,27,0,0,1,7,38,1,1,1,2.861,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120820.845219,25.383333333350798,45.463878197894466,1011112.0,965444.2666666666,69.36,18.62,4.0,23.016666666711295,53.32943472111993,19959.466666666667,24274.4,54.7,13.9,4.0,22.755555555534855,61.56684796231385,29540.8,447615.73333333334,0.0,0.0,4.0,15,1015820,26.9,-106.2,11.2,52057,5.8,71,116,32,0,0,1,5,38,1,1,2,3.116,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120831.281088,26.604893007119276,45.55505401642962,1001412.705819612,955346.7102193186,64.43,16.95,4.0,23.016666666711295,53.32943472111993,19959.466666666667,24274.4,56.87,14.14,4.0,29.593582650018387,60.24910578939202,25898.806746216917,14502.23318445437,0.0,0.0,4.0,15,935830,26.9,-105.7,9.1,59110,4.5,69.1,132,46,0,0,0,2,38,1,1,1,2.321,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120841.938687,26.604893007119276,45.55505401642962,1001412.705819612,955346.7102193186,75.02,20.59,4.0,22.450000000001943,53.5697165350885,20980.8,37574.666666666664,64.97,16.08,4.0,29.593582650018387,60.24910578939202,25898.806746216917,14502.23318445437,0.0,0.0,4.0,15,763783,26.9,-106.4,9.9,49664,4.5,70.6,153,48,0,0,1,3,38,1,1,1,2.379,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120852.967712,26.604893007119276,45.55505401642962,1001412.705819612,955346.7102193186,63.09,15.17,4.0,22.450000000001943,53.5697165350885,20980.8,37574.666666666664,65.94,26.55,4.0,26.328421894838257,61.325540405587674,27185.279018601243,42698.579905327024,0.0,0.0,4.0,14,1093441,26.9,-107.2,14.6,43110,4.3,71.9,237,66,0,0,5,5,38,1,1,1,2.351,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120863.44033,30.445363024232655,45.590206139238354,1007207.9471964799,985087.0058003868,67.17,18.54,4.0,22.450000000001943,53.5697165350885,20980.8,37574.666666666664,63.03,12.95,4.0,26.328421894838257,61.325540405587674,27185.279018601243,42698.579905327024,0.0,0.0,4.0,15,1031438,26.9,-105.9,9,57257,4.7,70.5,270,81,0,0,4,8,38,1,1,1,2.535,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120874.094025,30.445363024232655,45.590206139238354,1007207.9471964799,985087.0058003868,71.51,16.71,4.0,24.826689774719988,54.08548701821805,21721.90374616718,61678.17624316758,63.74,24.94,4.0,26.328421894838257,61.325540405587674,27185.279018601243,42698.579905327024,0.0,0.0,4.0,15,3304,26,-110,6.2,0,0.0,64.5,8,0,0,0,0,0,38,1,0.0,0.0,0.0,0.0,14,919436,26.9,-111.6,2.4,43889,4.4,69.7,221,77,0,0,6,6,38,1,1,1,2.319,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120884.683871,28.833333333313924,45.79203125343283,1013905.6000000002,969881.3333333334,56.58,17.36,4.0,24.826689774719988,54.08548701821805,21721.90374616718,61678.17624316758,67.47,11.78,4.0,25.566666666709352,60.773099280254954,29250.933333333338,444159.2,0.0,0.0,4.0,15,0,0.0,-105.2,10.4,0,0.0,70.5,0,0,0,0,0,0,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120896.778138,28.833333333313924,45.79203125343283,1013905.6,969881.3333333334,65.21,35.58,4.0,23.006400853443246,53.76663623362235,20751.833577810376,36955.327376983594,68.92,23.97,4.0,25.566666666709352,60.773099280254954,29250.933333333334,444159.2,0.0,0.0,4.0,15,1048011,26.9,-106.5,10.7,56011,4.5,70.5,116,51,0,0,1,6,38,1,1,1,2.557,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762120907.737086,28.833333333313924,45.79203125343283,1013905.6,969881.3333333334,64.14,10.94,4.0,23.006400853443246,53.76663623362235,20751.833577810376,36955.327376983594,76.36,20.84,4.0,25.566666666709352,60.773099280254954,29250.933333333334,444159.2,0.0,0.0,4.0,15,792463,26.9,-105.7,8.4,55435,4.6,70.3,134,51,0,0,4,4,38,1,1,1,2.59,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
